Transaction_ID,Date,Store_ID,Category,Sales_Amount,Transaction_Type,Customer_ID,Net_Revenue
TXN_012195,2026-03-26 01:18:39.461045,STORE_003,Groceries,412.75,Sale,CUST_0968,412.75
TXN_012196,2026-03-26 01:44:39.461045,STORE_004,Groceries,162.45,Sale,CUST_0441,162.45
TXN_012197,2026-03-26 01:47:39.461045,STORE_006,Electronics,15.42,Sale,CUST_2939,15.42
TXN_012198,2026-03-26 01:49:39.461045,STORE_003,Groceries,127.94,Sale,CUST_0633,127.94
TXN_012199,2026-03-26 02:29:39.461045,STORE_010,Home Goods,189.61,Sale,CUST_3186,189.61
TXN_012200,2026-03-26 02:33:39.461045,STORE_001,Electronics,108.06,Sale,CUST_2122,108.06
TXN_012201,2026-03-26 02:52:39.461045,STORE_001,Groceries,103.54,Sale,CUST_0463,103.54
TXN_012202,2026-03-26 02:54:39.461045,STORE_009,Electronics,102.97,Sale,CUST_3649,102.97
TXN_012203,2026-03-26 03:08:39.461045,STORE_009,Electronics,159.07,Sale,CUST_4182,159.07
TXN_012204,2026-03-26 03:09:39.461045,STORE_005,Electronics,99.02,Sale,CUST_3788,99.02
TXN_012205,2026-03-26 03:23:39.461045,STORE_009,Electronics,80.8,Sale,CUST_0455,80.8
TXN_012206,2026-03-26 03:31:39.461045,STORE_007,Groceries,105.36,Sale,CUST_2462,105.36
TXN_012207,2026-03-26 03:36:39.461045,STORE_009,Electronics,21.46,Sale,CUST_4108,21.46
TXN_012208,2026-03-26 03:40:39.461045,STORE_007,Home Goods,82.05,Sale,CUST_0886,82.05
TXN_012209,2026-03-26 03:42:39.461045,STORE_009,Electronics,56.39,Sale,CUST_0741,56.39
TXN_012210,2026-03-26 04:08:39.461045,STORE_002,Electronics,162.79,Sale,CUST_1676,162.79
TXN_012211,2026-03-26 04:15:39.461045,STORE_008,Home Goods,39.18,Sale,CUST_2982,39.18
TXN_012212,2026-03-26 04:17:39.461045,STORE_007,Groceries,79.91,Sale,CUST_1601,79.91
TXN_012213,2026-03-26 04:21:39.461045,STORE_006,Home Goods,43.24,Sale,CUST_3903,43.24
TXN_012214,2026-03-26 04:24:39.461045,STORE_005,Clothing,102.62,Sale,CUST_2019,102.62
TXN_012215,2026-03-26 04:32:39.461045,STORE_004,Home Goods,231.27,Sale,CUST_4951,231.27
TXN_012216,2026-03-26 04:41:39.461045,STORE_007,Groceries,129.05,Sale,CUST_3405,129.05
TXN_012217,2026-03-26 04:41:39.461045,STORE_003,Home Goods,130.36,Sale,CUST_2990,130.36
TXN_012218,2026-03-26 04:50:39.461045,STORE_008,Electronics,31.04,Sale,CUST_1312,31.04
TXN_012219,2026-03-26 05:02:39.461045,STORE_002,Groceries,101.31,Sale,CUST_3955,101.31
TXN_012220,2026-03-26 05:03:39.461045,STORE_001,Clothing,51.76,Sale,CUST_1337,51.76
TXN_012221,2026-03-26 05:06:39.461045,STORE_002,Groceries,70.2,Sale,CUST_4880,70.2
TXN_012222,2026-03-26 05:30:39.461045,STORE_009,Electronics,61.11,Sale,CUST_2597,61.11
TXN_012223,2026-03-26 05:34:39.461045,STORE_005,Clothing,40.09,Sale,CUST_4758,40.09
TXN_012224,2026-03-26 05:37:39.461045,STORE_008,Groceries,92.97,Sale,CUST_4458,92.97
TXN_012225,2026-03-26 05:39:39.461045,STORE_003,Groceries,102.92,Sale,CUST_3216,102.92
TXN_012226,2026-03-26 05:47:39.461045,STORE_007,Electronics,147.54,Sale,CUST_3610,147.54
TXN_012227,2026-03-26 05:47:39.461045,STORE_002,Home Goods,171.13,Sale,CUST_3775,171.13
TXN_012228,2026-03-26 05:51:39.461045,STORE_008,Home Goods,121.94,Sale,CUST_3841,121.94
TXN_012229,2026-03-26 06:02:39.461045,STORE_007,Clothing,30.54,Sale,CUST_0502,30.54
TXN_012230,2026-03-26 06:05:39.461045,STORE_005,Electronics,51.93,Sale,CUST_2742,51.93
TXN_012231,2026-03-26 06:05:39.461045,STORE_004,Electronics,84.12,Sale,CUST_2954,84.12
TXN_012232,2026-03-26 06:22:39.461045,STORE_001,Home Goods,165.15,Sale,CUST_2443,165.15
TXN_012233,2026-03-26 01:39:39.461045,STORE_005,Home Goods,1302.1,Refund,CUST_4234,-1302.1
TXN_012234,2026-03-26 06:45:39.461045,STORE_009,Clothing,153.46,Sale,CUST_4856,153.46
TXN_012235,2026-03-26 06:46:39.461045,STORE_010,Home Goods,193.6,Sale,CUST_4791,193.6
TXN_012236,2026-03-26 06:50:39.461045,STORE_004,Clothing,182.52,Sale,CUST_0303,182.52
TXN_012237,2026-03-26 07:10:39.461045,STORE_009,Groceries,42.88,Refund,CUST_3885,-42.88
TXN_012238,2026-03-26 07:15:39.461045,STORE_002,Clothing,34.35,Sale,CUST_0731,34.35
TXN_012239,2026-03-26 07:19:39.461045,STORE_004,Clothing,119.78,Sale,CUST_1493,119.78
TXN_012240,2026-03-26 07:31:39.461045,STORE_009,Clothing,158.46,Sale,CUST_4816,158.46
TXN_012241,2026-03-26 17:04:39.461045,STORE_004,Groceries,23.74,Sale,CUST_4958,23.74
TXN_012242,2026-03-26 17:16:39.461045,STORE_005,Home Goods,74.16,Sale,CUST_3148,74.16
TXN_012243,2026-03-26 17:25:39.461045,STORE_008,Clothing,155.03,Sale,CUST_4989,155.03
TXN_012244,2026-03-26 17:26:39.461045,STORE_001,Home Goods,38.46,Sale,CUST_4927,38.46
TXN_012245,2026-03-26 17:28:39.461045,STORE_001,Clothing,94.13,Sale,CUST_0788,94.13
TXN_012246,2026-03-26 17:47:39.461045,STORE_009,Home Goods,110.08,Sale,CUST_2668,110.08
TXN_012247,2026-03-26 17:48:39.461045,STORE_009,Clothing,19.71,Sale,CUST_2396,19.71
TXN_012248,2026-03-26 17:50:39.461045,STORE_004,Home Goods,136.56,Sale,CUST_4499,136.56
TXN_012249,2026-03-26 17:53:39.461045,STORE_002,Electronics,152.11,Sale,CUST_1500,152.11
TXN_012250,2026-03-26 18:25:39.461045,STORE_009,Groceries,89.28,Sale,CUST_3918,89.28
TXN_012251,2026-03-26 18:58:39.461045,STORE_004,Clothing,18.02,Sale,CUST_0078,18.02
TXN_012252,2026-03-26 19:31:39.461045,STORE_006,Groceries,55.8,Sale,CUST_0407,55.8
TXN_012253,2026-03-26 20:25:39.461045,STORE_001,Clothing,163.65,Sale,CUST_1043,163.65
TXN_012254,2026-03-26 20:33:39.461045,STORE_009,Electronics,43.89,Sale,CUST_4702,43.89
TXN_012255,2026-03-26 20:47:39.461045,STORE_005,Electronics,184.01,Sale,CUST_2026,184.01
TXN_012256,2026-03-26 20:50:39.461045,STORE_003,Groceries,76.94,Sale,CUST_1777,76.94
TXN_012257,2026-03-26 20:59:39.461045,STORE_004,Clothing,139.06,Sale,CUST_0860,139.06
TXN_012258,2026-03-26 21:17:39.461045,STORE_001,Home Goods,35.51,Sale,CUST_1738,35.51
TXN_012259,2026-03-26 21:27:39.461045,STORE_009,Clothing,231.4,Sale,CUST_1055,231.4
TXN_012260,2026-03-26 00:32:39.461045,STORE_008,Home Goods,1854.35,Refund,CUST_3204,-1854.35
TXN_012261,2026-03-26 21:46:39.461045,STORE_004,Groceries,70.99,Sale,CUST_4173,70.99
TXN_012262,2026-03-26 21:50:39.461045,STORE_002,Groceries,67.04,Sale,CUST_4686,67.04
TXN_012263,2026-03-26 21:51:39.461045,STORE_009,Electronics,7.98,Sale,CUST_1598,7.98
TXN_012264,2026-03-26 22:10:39.461045,STORE_004,Home Goods,74.48,Sale,CUST_3859,74.48
TXN_012265,2026-03-26 22:24:39.461045,STORE_009,Clothing,42.08,Sale,CUST_2145,42.08
TXN_012266,2026-03-26 22:25:39.461045,STORE_010,Electronics,90.67,Sale,CUST_3447,90.67
TXN_012267,2026-03-26 22:29:39.461045,STORE_003,Groceries,105.71,Sale,CUST_0162,105.71
TXN_012268,2026-03-26 02:47:39.461045,STORE_007,Electronics,1017.94,Refund,CUST_1283,-1017.94
TXN_012269,2026-03-26 23:11:39.461045,STORE_007,Clothing,45.61,Sale,CUST_0528,45.61
TXN_012270,2026-03-26 23:28:39.461045,STORE_010,Clothing,49.93,Sale,CUST_2046,49.93
TXN_012271,2026-03-26 23:43:39.461045,STORE_004,Groceries,94.09,Sale,CUST_3560,94.09
TXN_012272,2026-03-26 23:53:39.461045,STORE_002,Electronics,64.68,Sale,CUST_4465,64.68
TXN_012273,2026-03-27 00:09:39.461045,STORE_009,Home Goods,45.54,Sale,CUST_4389,45.54
TXN_012274,2026-03-27 00:17:39.461045,STORE_004,Home Goods,61.95,Sale,CUST_2353,61.95
TXN_012275,2026-03-27 00:59:39.461045,STORE_008,Home Goods,161.69,Sale,CUST_0621,161.69
TXN_012276,2026-03-27 01:11:39.461045,STORE_002,Clothing,89.82,Sale,CUST_2947,89.82
TXN_012277,2026-03-27 01:17:39.461045,STORE_008,Electronics,57.4,Sale,CUST_4094,57.4
TXN_012278,2026-03-27 01:37:39.461045,STORE_010,Home Goods,188.51,Sale,CUST_3949,188.51
TXN_012279,2026-03-27 01:38:39.461045,STORE_005,Electronics,115.65,Sale,CUST_0685,115.65
TXN_012280,2026-03-27 01:39:39.461045,STORE_007,Groceries,20.13,Sale,CUST_1110,20.13
TXN_012281,2026-03-27 01:40:39.461045,STORE_007,Home Goods,135.87,Sale,CUST_4977,135.87
TXN_012282,2026-03-27 01:59:39.461045,STORE_009,Electronics,243.93,Sale,CUST_0553,243.93
TXN_012283,2026-03-27 02:02:39.461045,STORE_003,Clothing,141.65,Sale,CUST_4312,141.65
TXN_012284,2026-03-27 02:05:39.461045,STORE_010,Groceries,52.85,Sale,CUST_2179,52.85
TXN_012285,2026-03-27 02:13:39.461045,STORE_004,Groceries,77.0,Sale,CUST_1416,77.0
TXN_012286,2026-03-27 02:29:39.461045,STORE_010,Groceries,18.18,Sale,CUST_3068,18.18
TXN_012287,2026-03-27 02:33:39.461045,STORE_004,Groceries,130.49,Sale,CUST_0518,130.49
TXN_012288,2026-03-27 03:09:39.461045,STORE_010,Clothing,70.88,Sale,CUST_4837,70.88
TXN_012289,2026-03-27 03:09:39.461045,STORE_005,Clothing,49.37,Sale,CUST_2894,49.37
TXN_012290,2026-03-27 03:19:39.461045,STORE_006,Home Goods,72.9,Sale,CUST_3389,72.9
TXN_012291,2026-03-27 03:22:39.461045,STORE_003,Clothing,20.61,Sale,CUST_0697,20.61
TXN_012292,2026-03-27 03:25:39.461045,STORE_004,Clothing,22.99,Sale,CUST_3875,22.99
TXN_012293,2026-03-27 03:52:39.461045,STORE_003,Groceries,30.35,Sale,CUST_3570,30.35
TXN_012294,2026-03-27 03:56:39.461045,STORE_002,Clothing,8.71,Sale,CUST_2987,8.71
TXN_012295,2026-03-27 04:14:39.461045,STORE_010,Groceries,54.31,Sale,CUST_2753,54.31
TXN_012296,2026-03-27 04:22:39.461045,STORE_009,Electronics,37.69,Sale,CUST_4571,37.69
TXN_012297,2026-03-27 04:23:39.461045,STORE_001,Electronics,166.39,Sale,CUST_4916,166.39
TXN_012298,2026-03-27 04:32:39.461045,STORE_002,Electronics,34.67,Sale,CUST_1283,34.67
TXN_012299,2026-03-27 04:33:39.461045,STORE_008,Electronics,121.56,Sale,CUST_1271,121.56
TXN_012300,2026-03-27 04:36:39.461045,STORE_007,Electronics,43.34,Sale,CUST_1804,43.34
TXN_012301,2026-03-27 04:44:39.461045,STORE_001,Electronics,92.43,Sale,CUST_3020,92.43
TXN_012302,2026-03-27 04:47:39.461045,STORE_005,Electronics,194.28,Sale,CUST_2962,194.28
TXN_012303,2026-03-27 04:48:39.461045,STORE_010,Groceries,30.53,Sale,CUST_1063,30.53
TXN_012304,2026-03-27 05:29:39.461045,STORE_006,Groceries,213.67,Sale,CUST_4480,213.67
TXN_012305,2026-03-27 05:38:39.461045,STORE_005,Groceries,136.15,Sale,CUST_2648,136.15
TXN_012306,2026-03-27 05:47:39.461045,STORE_004,Groceries,106.02,Sale,CUST_4558,106.02
TXN_012307,2026-03-27 05:54:39.461045,STORE_001,Clothing,89.79,Sale,CUST_4017,89.79
TXN_012308,2026-03-27 06:00:39.461045,STORE_007,Clothing,78.04,Sale,CUST_0212,78.04
TXN_012309,2026-03-27 06:22:39.461045,STORE_009,Home Goods,155.58,Sale,CUST_3582,155.58
TXN_012310,2026-03-27 06:26:39.461045,STORE_006,Clothing,77.94,Sale,CUST_1598,77.94
TXN_012311,2026-03-27 06:32:39.461045,STORE_003,Groceries,66.2,Sale,CUST_0048,66.2
TXN_012312,2026-03-27 06:39:39.461045,STORE_010,Groceries,125.55,Sale,CUST_1240,125.55
TXN_012313,2026-03-27 07:11:39.461045,STORE_004,Electronics,43.02,Sale,CUST_1212,43.02
TXN_012314,2026-03-27 07:34:39.461045,STORE_010,Electronics,255.36,Sale,CUST_4481,255.36
TXN_012315,2026-03-27 16:48:39.461045,STORE_005,Home Goods,104.19,Refund,CUST_1453,-104.19
TXN_012316,2026-03-27 16:57:39.461045,STORE_001,Clothing,70.75,Sale,CUST_4984,70.75
TXN_012317,2026-03-27 17:08:39.461045,STORE_005,Groceries,69.73,Sale,CUST_1826,69.73
TXN_012318,2026-03-27 17:13:39.461045,STORE_001,Clothing,63.96,Sale,CUST_1930,63.96
TXN_012319,2026-03-27 17:17:39.461045,STORE_009,Home Goods,114.95,Sale,CUST_2924,114.95
TXN_012320,2026-03-27 17:21:39.461045,STORE_007,Electronics,91.68,Sale,CUST_1178,91.68
TXN_012321,2026-03-27 17:30:39.461045,STORE_003,Groceries,75.15,Sale,CUST_4450,75.15
TXN_012322,2026-03-27 17:32:39.461045,STORE_009,Electronics,179.93,Refund,CUST_3595,-179.93
TXN_012323,2026-03-27 17:36:39.461045,STORE_002,Groceries,201.76,Sale,CUST_4319,201.76
TXN_012324,2026-03-27 17:50:39.461045,STORE_007,Electronics,32.72,Sale,CUST_4079,32.72
TXN_012325,2026-03-27 17:53:39.461045,STORE_009,Electronics,68.88,Sale,CUST_0851,68.88
TXN_012326,2026-03-27 17:57:39.461045,STORE_006,Home Goods,58.33,Sale,CUST_3069,58.33
TXN_012327,2026-03-27 18:27:39.461045,STORE_010,Clothing,52.88,Sale,CUST_1589,52.88
TXN_012328,2026-03-27 18:34:39.461045,STORE_005,Electronics,57.44,Refund,CUST_2874,-57.44
TXN_012329,2026-03-27 18:35:39.461045,STORE_007,Groceries,34.63,Sale,CUST_4904,34.63
TXN_012330,2026-03-27 18:44:39.461045,STORE_006,Clothing,137.73,Sale,CUST_3359,137.73
TXN_012331,2026-03-27 19:02:39.461045,STORE_005,Clothing,68.93,Sale,CUST_2461,68.93
TXN_012332,2026-03-27 19:24:39.461045,STORE_002,Electronics,86.37,Sale,CUST_3969,86.37
TXN_012333,2026-03-27 19:27:39.461045,STORE_008,Electronics,139.15,Sale,CUST_1284,139.15
TXN_012334,2026-03-27 19:45:39.461045,STORE_007,Electronics,33.64,Sale,CUST_3364,33.64
TXN_012335,2026-03-27 19:58:39.461045,STORE_006,Clothing,92.52,Sale,CUST_4312,92.52
TXN_012336,2026-03-27 19:59:39.461045,STORE_005,Home Goods,25.84,Sale,CUST_2538,25.84
TXN_012337,2026-03-27 20:00:39.461045,STORE_005,Electronics,26.4,Sale,CUST_4087,26.4
TXN_012338,2026-03-27 20:02:39.461045,STORE_009,Clothing,80.22,Sale,CUST_2180,80.22
TXN_012339,2026-03-27 20:02:39.461045,STORE_001,Clothing,76.95,Sale,CUST_3379,76.95
TXN_012340,2026-03-27 20:03:39.461045,STORE_009,Groceries,33.84,Sale,CUST_2270,33.84
TXN_012341,2026-03-27 20:39:39.461045,STORE_006,Electronics,165.84,Sale,CUST_2949,165.84
TXN_012342,2026-03-27 20:47:39.461045,STORE_004,Home Goods,10.84,Sale,CUST_2630,10.84
TXN_012343,2026-03-27 21:04:39.461045,STORE_010,Groceries,33.0,Sale,CUST_0278,33.0
TXN_012344,2026-03-27 21:07:39.461045,STORE_007,Electronics,58.42,Sale,CUST_3727,58.42
TXN_012345,2026-03-27 21:17:39.461045,STORE_009,Groceries,46.94,Sale,CUST_1237,46.94
TXN_012346,2026-03-27 21:38:39.461045,STORE_005,Electronics,29.78,Sale,CUST_4260,29.78
TXN_012347,2026-03-27 22:03:39.461045,STORE_005,Groceries,291.13,Sale,CUST_2011,291.13
TXN_012348,2026-03-27 22:06:39.461045,STORE_008,Home Goods,142.83,Sale,CUST_0842,142.83
TXN_012349,2026-03-27 22:20:39.461045,STORE_007,Groceries,67.13,Sale,CUST_0081,67.13
TXN_012350,2026-03-27 22:28:39.461045,STORE_008,Groceries,177.98,Sale,CUST_1007,177.98
TXN_012351,2026-03-27 22:36:39.461045,STORE_010,Groceries,161.19,Sale,CUST_4511,161.19
TXN_012352,2026-03-27 22:44:39.461045,STORE_002,Electronics,47.66,Sale,CUST_2896,47.66
TXN_012353,2026-03-27 22:57:39.461045,STORE_009,Electronics,70.17,Sale,CUST_0404,70.17
TXN_012354,2026-03-27 22:58:39.461045,STORE_003,Home Goods,78.94,Sale,CUST_4312,78.94
TXN_012355,2026-03-27 22:58:39.461045,STORE_006,Groceries,138.53,Sale,CUST_4476,138.53
TXN_012356,2026-03-27 23:11:39.461045,STORE_006,Clothing,111.29,Sale,CUST_0403,111.29
TXN_012357,2026-03-27 23:13:39.461045,STORE_002,Groceries,71.09,Sale,CUST_4423,71.09
TXN_012358,2026-03-27 23:16:39.461045,STORE_007,Clothing,49.87,Sale,CUST_3934,49.87
TXN_012359,2026-03-27 23:17:39.461045,STORE_009,Clothing,76.12,Sale,CUST_2590,76.12
TXN_012360,2026-03-27 23:20:39.461045,STORE_010,Groceries,29.18,Sale,CUST_3303,29.18
TXN_012361,2026-03-27 23:39:39.461045,STORE_001,Clothing,38.61,Sale,CUST_2544,38.61
TXN_012362,2026-03-27 23:45:39.461045,STORE_008,Clothing,65.4,Sale,CUST_2873,65.4
TXN_012363,2026-03-27 23:48:39.461045,STORE_002,Groceries,73.03,Sale,CUST_0210,73.03
TXN_012364,2026-03-27 23:48:39.461045,STORE_001,Electronics,238.63,Sale,CUST_2773,238.63
TXN_012365,2026-03-27 23:51:39.461045,STORE_008,Groceries,39.75,Sale,CUST_4448,39.75
TXN_012366,2026-03-27 23:53:39.461045,STORE_002,Home Goods,13.47,Sale,CUST_0911,13.47
TXN_012367,2026-03-27 23:55:39.461045,STORE_006,Clothing,53.1,Sale,CUST_0099,53.1
TXN_012368,2026-03-28 00:12:39.461045,STORE_006,Home Goods,45.84,Sale,CUST_2622,45.84
TXN_012369,2026-03-28 00:28:39.461045,STORE_005,Clothing,63.98,Sale,CUST_4340,63.98
TXN_012370,2026-03-28 00:29:39.461045,STORE_008,Electronics,56.18,Sale,CUST_0087,56.18
TXN_012371,2026-03-28 00:34:39.461045,STORE_003,Clothing,71.8,Sale,CUST_0892,71.8
TXN_012372,2026-03-28 00:40:39.461045,STORE_010,Groceries,138.8,Sale,CUST_0013,138.8
TXN_012373,2026-03-28 00:45:39.461045,STORE_004,Clothing,89.25,Sale,CUST_4605,89.25
TXN_012374,2026-03-28 00:47:39.461045,STORE_007,Home Goods,45.06,Sale,CUST_4556,45.06
TXN_012375,2026-03-28 01:02:39.461045,STORE_007,Groceries,12.55,Sale,CUST_3445,12.55
TXN_012376,2026-03-28 01:09:39.461045,STORE_008,Home Goods,112.43,Sale,CUST_3986,112.43
TXN_012377,2026-03-28 01:14:39.461045,STORE_002,Electronics,142.64,Sale,CUST_4871,142.64
TXN_012378,2026-03-28 01:33:39.461045,STORE_002,Home Goods,55.78,Sale,CUST_4030,55.78
TXN_012379,2026-03-28 01:59:39.461045,STORE_004,Home Goods,220.02,Sale,CUST_2130,220.02
TXN_012380,2026-03-28 02:04:39.461045,STORE_010,Home Goods,109.03,Sale,CUST_2078,109.03
TXN_012381,2026-03-28 02:21:39.461045,STORE_009,Groceries,86.85,Sale,CUST_4093,86.85
TXN_012382,2026-03-28 02:30:39.461045,STORE_010,Electronics,68.83,Sale,CUST_3566,68.83
TXN_012383,2026-03-28 02:34:39.461045,STORE_009,Electronics,144.74,Sale,CUST_0651,144.74
TXN_012384,2026-03-28 02:34:39.461045,STORE_004,Electronics,210.77,Sale,CUST_4820,210.77
TXN_012385,2026-03-28 02:50:39.461045,STORE_009,Home Goods,203.15,Sale,CUST_1738,203.15
TXN_012386,2026-03-28 02:57:39.461045,STORE_003,Groceries,77.84,Sale,CUST_3659,77.84
TXN_012387,2026-03-28 02:57:39.461045,STORE_005,Groceries,202.1,Sale,CUST_4354,202.1
TXN_012388,2026-03-28 03:07:39.461045,STORE_010,Groceries,43.83,Sale,CUST_4490,43.83
TXN_012389,2026-03-28 03:43:39.461045,STORE_009,Home Goods,129.99,Refund,CUST_3497,-129.99
TXN_012390,2026-03-28 03:49:39.461045,STORE_006,Electronics,39.47,Sale,CUST_3088,39.47
TXN_012391,2026-03-28 04:12:39.461045,STORE_003,Home Goods,119.79,Sale,CUST_1589,119.79
TXN_012392,2026-03-28 04:18:39.461045,STORE_010,Groceries,119.5,Sale,CUST_3147,119.5
TXN_012393,2026-03-28 04:24:39.461045,STORE_009,Home Goods,55.83,Refund,CUST_2423,-55.83
TXN_012394,2026-03-28 04:53:39.461045,STORE_006,Clothing,44.9,Sale,CUST_3184,44.9
TXN_012395,2026-03-28 04:58:39.461045,STORE_004,Electronics,188.72,Sale,CUST_2708,188.72
TXN_012396,2026-03-28 05:15:39.461045,STORE_004,Electronics,31.97,Sale,CUST_1985,31.97
TXN_012397,2026-03-28 05:30:39.461045,STORE_008,Groceries,23.68,Sale,CUST_1797,23.68
TXN_012398,2026-03-28 05:32:39.461045,STORE_007,Home Goods,104.59,Sale,CUST_1917,104.59
TXN_012399,2026-03-28 05:37:39.461045,STORE_001,Groceries,76.04,Sale,CUST_2461,76.04
TXN_012400,2026-03-28 06:05:39.461045,STORE_006,Home Goods,103.39,Sale,CUST_3639,103.39
TXN_012401,2026-03-28 06:37:39.461045,STORE_008,Clothing,47.23,Sale,CUST_3627,47.23
TXN_012402,2026-03-28 06:39:39.461045,STORE_003,Electronics,50.66,Sale,CUST_2266,50.66
TXN_012403,2026-03-28 06:49:39.461045,STORE_009,Electronics,77.72,Sale,CUST_4703,77.72
TXN_012404,2026-03-28 06:50:39.461045,STORE_010,Home Goods,78.69,Sale,CUST_3346,78.69
TXN_012405,2026-03-28 07:11:39.461045,STORE_002,Electronics,74.57,Sale,CUST_1875,74.57
TXN_012406,2026-03-28 07:32:39.461045,STORE_006,Home Goods,208.61,Sale,CUST_1628,208.61
TXN_012407,2026-03-28 07:36:39.461045,STORE_001,Groceries,220.61,Refund,CUST_3929,-220.61
TXN_012408,2026-03-28 17:02:39.461045,STORE_002,Clothing,30.02,Sale,CUST_4729,30.02
TXN_012409,2026-03-28 17:02:39.461045,STORE_005,Home Goods,104.53,Sale,CUST_1212,104.53
TXN_012410,2026-03-28 17:19:39.461045,STORE_001,Clothing,34.96,Sale,CUST_1280,34.96
TXN_012411,2026-03-28 17:21:39.461045,STORE_008,Groceries,248.61,Sale,CUST_3526,248.61
TXN_012412,2026-03-28 17:36:39.461045,STORE_001,Groceries,51.68,Sale,CUST_1395,51.68
TXN_012413,2026-03-28 17:38:39.461045,STORE_009,Groceries,64.1,Sale,CUST_4113,64.1
TXN_012414,2026-03-28 17:48:39.461045,STORE_010,Home Goods,142.34,Sale,CUST_0938,142.34
TXN_012415,2026-03-28 18:05:39.461045,STORE_003,Clothing,38.34,Sale,CUST_0609,38.34
TXN_012416,2026-03-28 02:16:39.461045,STORE_002,Clothing,1342.63,Refund,CUST_2826,-1342.63
TXN_012417,2026-03-28 18:59:39.461045,STORE_001,Electronics,37.77,Sale,CUST_0005,37.77
TXN_012418,2026-03-28 19:02:39.461045,STORE_009,Home Goods,160.15,Sale,CUST_1486,160.15
TXN_012419,2026-03-28 19:08:39.461045,STORE_004,Electronics,59.69,Sale,CUST_1791,59.69
TXN_012420,2026-03-28 19:16:39.461045,STORE_001,Electronics,151.98,Sale,CUST_3973,151.98
TXN_012421,2026-03-28 19:36:39.461045,STORE_001,Home Goods,80.47,Sale,CUST_2378,80.47
TXN_012422,2026-03-28 19:36:39.461045,STORE_007,Electronics,18.59,Sale,CUST_1694,18.59
TXN_012423,2026-03-28 19:44:39.461045,STORE_002,Electronics,46.48,Sale,CUST_4501,46.48
TXN_012424,2026-03-28 19:54:39.461045,STORE_007,Electronics,96.03,Sale,CUST_4086,96.03
TXN_012425,2026-03-28 20:03:39.461045,STORE_007,Groceries,9.8,Sale,CUST_2007,9.8
TXN_012426,2026-03-28 20:07:39.461045,STORE_010,Home Goods,108.64,Sale,CUST_2362,108.64
TXN_012427,2026-03-28 20:13:39.461045,STORE_009,Groceries,23.48,Sale,CUST_2566,23.48
TXN_012428,2026-03-28 20:19:39.461045,STORE_007,Electronics,48.95,Sale,CUST_0412,48.95
TXN_012429,2026-03-28 20:20:39.461045,STORE_001,Electronics,210.48,Sale,CUST_2648,210.48
TXN_012430,2026-03-28 20:23:39.461045,STORE_008,Groceries,213.65,Sale,CUST_1349,213.65
TXN_012431,2026-03-28 20:43:39.461045,STORE_008,Electronics,116.56,Sale,CUST_0945,116.56
TXN_012432,2026-03-28 20:58:39.461045,STORE_004,Home Goods,88.64,Sale,CUST_4918,88.64
TXN_012433,2026-03-28 20:58:39.461045,STORE_008,Clothing,51.41,Sale,CUST_2374,51.41
TXN_012434,2026-03-28 21:08:39.461045,STORE_004,Groceries,17.82,Sale,CUST_0072,17.82
TXN_012435,2026-03-28 21:28:39.461045,STORE_008,Clothing,80.45,Sale,CUST_2618,80.45
TXN_012436,2026-03-28 21:34:39.461045,STORE_005,Clothing,63.06,Sale,CUST_0032,63.06
TXN_012437,2026-03-28 21:36:39.461045,STORE_004,Clothing,54.62,Sale,CUST_2069,54.62
TXN_012438,2026-03-28 21:37:39.461045,STORE_006,Groceries,178.69,Sale,CUST_3877,178.69
TXN_012439,2026-03-28 21:39:39.461045,STORE_002,Electronics,37.19,Sale,CUST_1070,37.19
TXN_012440,2026-03-28 21:47:39.461045,STORE_002,Home Goods,343.83,Sale,CUST_3414,343.83
TXN_012441,2026-03-28 21:47:39.461045,STORE_002,Electronics,140.07,Sale,CUST_0217,140.07
TXN_012442,2026-03-28 22:02:39.461045,STORE_009,Home Goods,62.69,Sale,CUST_3918,62.69
TXN_012443,2026-03-28 22:05:39.461045,STORE_010,Electronics,13.9,Sale,CUST_4618,13.9
TXN_012444,2026-03-28 22:05:39.461045,STORE_003,Clothing,135.65,Sale,CUST_3499,135.65
TXN_012445,2026-03-28 22:51:39.461045,STORE_010,Clothing,304.58,Sale,CUST_1343,304.58
TXN_012446,2026-03-28 22:58:39.461045,STORE_004,Home Goods,412.22,Sale,CUST_4876,412.22
TXN_012447,2026-03-28 23:06:39.461045,STORE_010,Groceries,39.31,Sale,CUST_0623,39.31
TXN_012448,2026-03-28 23:07:39.461045,STORE_008,Electronics,143.95,Sale,CUST_2210,143.95
TXN_012449,2026-03-28 23:11:39.461045,STORE_004,Clothing,28.66,Sale,CUST_2912,28.66
TXN_012450,2026-03-28 23:13:39.461045,STORE_010,Home Goods,14.5,Sale,CUST_4813,14.5
TXN_012451,2026-03-28 23:16:39.461045,STORE_010,Electronics,175.4,Sale,CUST_3988,175.4
TXN_012452,2026-03-28 23:21:39.461045,STORE_007,Home Goods,51.56,Sale,CUST_3694,51.56
TXN_012453,2026-03-28 23:28:39.461045,STORE_005,Groceries,63.63,Sale,CUST_1936,63.63
TXN_012454,2026-03-29 00:21:39.461045,STORE_009,Groceries,62.45,Sale,CUST_3357,62.45
TXN_012455,2026-03-29 00:56:39.461045,STORE_004,Electronics,3.08,Sale,CUST_3094,3.08
