Transaction_ID,Date,Store_ID,Region,Category,Sales_Amount,Transaction_Type,Customer_ID,HourOfDay,IsRefund,Net_Revenue,Anomaly_Label,Anomaly_Score,Is_Anomaly
TXN_011429,2026-03-17 03:34:49.836071,STORE_008,East,Groceries,145.67,Sale,CUST_0934,3,0,145.67,1,0.2352527977082735,False
TXN_011430,2026-03-17 03:41:49.836071,STORE_006,South,Home Goods,98.5,Sale,CUST_3375,3,0,98.5,1,0.26835662724566006,False
TXN_011431,2026-03-17 03:50:49.836071,STORE_003,East,Electronics,45.47,Sale,CUST_4631,3,0,45.47,1,0.26312306182513967,False
TXN_011432,2026-03-17 04:00:49.836071,STORE_008,East,Electronics,40.69,Sale,CUST_2274,4,0,40.69,1,0.2657797100837111,False
TXN_011433,2026-03-17 04:12:49.836071,STORE_009,East,Home Goods,68.27,Sale,CUST_1813,4,0,68.27,1,0.27583870892674495,False
TXN_011434,2026-03-17 04:13:49.836071,STORE_005,Central,Home Goods,275.87,Sale,CUST_2744,4,0,275.87,1,0.15771391985615457,False
TXN_011435,2026-03-17 04:15:49.836071,STORE_002,Central,Groceries,122.16,Sale,CUST_1833,4,0,122.16,1,0.25880846928523477,False
TXN_011436,2026-03-17 04:23:49.836071,STORE_002,Central,Unknown,,Sale,CUST_1366,4,0,,1,0.18726478631994004,False
TXN_011437,2026-03-17 04:28:49.836071,STORE_007,East,Clothing,115.97,Sale,CUST_4101,4,0,115.97,1,0.26337711007097275,False
TXN_011438,2026-03-17 04:31:49.836071,STORE_001,West,Groceries,58.5,Sale,CUST_3559,4,0,58.5,1,0.273298182745623,False
TXN_011439,2026-03-17 04:44:49.836071,STORE_010,Central,Groceries,33.84,Sale,CUST_0601,4,0,33.84,1,0.2584889976893818,False
TXN_011440,2026-03-17 04:53:49.836071,STORE_002,Central,Electronics,81.66,Sale,CUST_3821,4,0,81.66,1,0.28051022986443347,False
TXN_011441,2026-03-17 05:02:49.836071,STORE_010,Central,Groceries,76.26,Sale,CUST_4507,5,0,76.26,1,0.28662540257986785,False
TXN_011442,2026-03-17 05:05:49.836071,STORE_004,Central,Clothing,150.24,Sale,CUST_0099,5,0,150.24,1,0.2536132359653065,False
TXN_011443,2026-03-17 05:16:49.836071,STORE_001,West,Clothing,147.98,Sale,CUST_2996,5,0,147.98,1,0.25913757642372465,False
TXN_011444,2026-03-17 05:43:49.836071,STORE_004,Central,Home Goods,42.52,Sale,CUST_4539,5,0,42.52,1,0.2702724544329997,False
TXN_011445,2026-03-17 06:04:49.836071,STORE_010,Central,Electronics,23.53,Sale,CUST_0556,6,0,23.53,1,0.2632997382639521,False
TXN_011446,2026-03-17 06:05:49.836071,STORE_005,Central,Home Goods,172.73,Sale,CUST_1965,6,0,172.73,1,0.2372904375538587,False
TXN_011447,2026-03-17 06:17:49.836071,STORE_009,East,Electronics,48.18,Sale,CUST_4255,6,0,48.18,1,0.28119147498208363,False
TXN_011448,2026-03-17 06:32:49.836071,STORE_001,West,Home Goods,156.78,Sale,CUST_0263,6,0,156.78,1,0.24374898028295444,False
TXN_011449,2026-03-17 06:34:49.836071,STORE_005,Central,Electronics,58.24,Sale,CUST_2728,6,0,58.24,1,0.2863848639309735,False
TXN_011450,2026-03-17 06:38:49.836071,STORE_002,Central,Groceries,17.57,Sale,CUST_3712,6,0,17.57,1,0.2532861431674859,False
TXN_011451,2026-03-17 07:07:49.836071,STORE_009,East,Clothing,46.11,Sale,CUST_1838,7,0,46.11,1,0.2702437315802301,False
TXN_011452,2026-03-17 07:11:49.836071,STORE_006,South,Groceries,107.26,Sale,CUST_1531,7,0,107.26,1,0.26781965146702297,False
TXN_011453,2026-03-17 07:13:49.836071,STORE_002,Central,Electronics,96.5,Sale,CUST_0949,7,0,96.5,1,0.2740257030983862,False
TXN_011454,2026-03-17 07:26:49.836071,STORE_003,East,Electronics,17.0,Sale,CUST_1832,7,0,17.0,1,0.232806562970655,False
TXN_011455,2026-03-17 07:35:49.836071,STORE_008,East,Home Goods,135.01,Sale,CUST_3098,7,0,135.01,1,0.25600636679603844,False
TXN_011456,2026-03-17 07:39:49.836071,STORE_001,West,Electronics,70.78,Sale,CUST_3634,7,0,70.78,1,0.2756643628396499,False
TXN_011457,2026-03-17 07:42:49.836071,STORE_003,East,Groceries,122.23,Refund,CUST_4571,7,1,-122.23,1,0.08200143581041408,False
TXN_011458,2026-03-17 07:43:49.836071,STORE_010,Central,Electronics,117.45,Sale,CUST_4589,7,0,117.45,1,0.25991840981877734,False
TXN_011459,2026-03-17 08:12:49.836071,STORE_001,West,Electronics,103.0,Sale,CUST_3153,8,0,103.0,1,0.2531506389255305,False
TXN_011460,2026-03-17 08:14:49.836071,STORE_008,East,Home Goods,35.91,Sale,CUST_2430,8,0,35.91,1,0.24204027425532426,False
TXN_011461,2026-03-17 08:15:49.836071,STORE_001,West,Electronics,102.58,Sale,CUST_2924,8,0,102.58,1,0.2533150726552499,False
TXN_011462,2026-03-17 08:30:49.836071,STORE_005,Central,Home Goods,114.89,Sale,CUST_2722,8,0,114.89,1,0.24563804965551705,False
TXN_011463,2026-03-17 08:33:49.836071,STORE_004,Central,Clothing,47.02,Sale,CUST_3050,8,0,47.02,1,0.2488778104526645,False
TXN_011464,2026-03-17 08:46:49.836071,STORE_007,East,Home Goods,124.03,Sale,CUST_1093,8,0,124.03,1,0.24387192523717133,False
TXN_011465,2026-03-17 09:14:49.836071,STORE_005,Central,Electronics,104.77,Sale,CUST_3349,9,0,104.77,1,0.1959350398195644,False
TXN_011466,2026-03-17 09:16:49.836071,STORE_008,East,Clothing,68.01,Refund,CUST_0903,9,1,-68.01,1,0.05341566244332829,False
TXN_011467,2026-03-17 18:58:49.836071,STORE_001,West,Electronics,120.84,Sale,CUST_2583,18,0,120.84,1,0.17510629767512464,False
TXN_011468,2026-03-17 19:07:49.836071,STORE_005,Central,Home Goods,13.24,Sale,CUST_0977,19,0,13.24,1,0.18557644473804713,False
TXN_011469,2026-03-17 19:12:49.836071,STORE_004,Central,Groceries,86.09,Sale,CUST_0248,19,0,86.09,1,0.24218313746045178,False
TXN_011470,2026-03-17 19:20:49.836071,STORE_003,East,Clothing,208.14,Sale,CUST_3609,19,0,208.14,1,0.16769326331643708,False
TXN_011471,2026-03-17 19:30:49.836071,STORE_005,Central,Groceries,76.9,Sale,CUST_0092,19,0,76.9,1,0.24102686350482416,False
TXN_011472,2026-03-17 19:34:49.836071,STORE_010,Central,Groceries,86.09,Sale,CUST_2850,19,0,86.09,1,0.24218313746045178,False
TXN_011473,2026-03-17 20:02:49.836071,STORE_003,East,Clothing,21.6,Sale,CUST_2994,20,0,21.6,1,0.20522872889996463,False
TXN_011474,2026-03-17 20:12:49.836071,STORE_008,East,Groceries,264.3,Sale,CUST_4078,20,0,264.3,1,0.12074809319386515,False
TXN_011475,2026-03-17 20:25:49.836071,STORE_003,East,Groceries,183.54,Sale,CUST_0069,20,0,183.54,1,0.1933262246830127,False
TXN_011476,2026-03-17 20:36:49.836071,STORE_001,West,Groceries,211.39,Sale,CUST_2984,20,0,211.39,1,0.17357368054503852,False
TXN_011477,2026-03-17 20:42:49.836071,STORE_009,East,Groceries,14.12,Sale,CUST_1282,20,0,14.12,1,0.18881092901246066,False
TXN_011478,2026-03-17 20:45:49.836071,STORE_009,East,Clothing,112.05,Sale,CUST_3060,20,0,112.05,1,0.23559933720213888,False
TXN_011479,2026-03-17 20:48:49.836071,STORE_006,South,Electronics,62.13,Sale,CUST_0296,20,0,62.13,1,0.24585699538443812,False
TXN_011480,2026-03-17 20:50:49.836071,STORE_010,Central,Groceries,257.33,Sale,CUST_4605,20,0,257.33,1,0.12565052206769312,False
TXN_011481,2026-03-17 20:52:49.836071,STORE_001,West,Clothing,292.06,Sale,CUST_3265,20,0,292.06,1,0.10295840041817028,False
TXN_011482,2026-03-17 21:02:49.836071,STORE_008,East,Clothing,33.8,Sale,CUST_4355,21,0,33.8,1,0.2225438308690063,False
TXN_011483,2026-03-17 21:08:49.836071,STORE_002,Central,Clothing,88.57,Refund,CUST_4037,21,1,-88.57,1,0.02865942753926909,False
TXN_011484,2026-03-17 21:13:49.836071,STORE_009,East,Clothing,19.25,Sale,CUST_2187,21,0,19.25,1,0.19983550303555397,False
TXN_011485,2026-03-17 21:37:49.836071,STORE_008,East,Home Goods,227.63,Sale,CUST_2370,21,0,227.63,1,0.1414629569291298,False
TXN_011486,2026-03-17 21:38:49.836071,STORE_003,East,Electronics,98.67,Sale,CUST_0759,21,0,98.67,1,0.24042896682175463,False
TXN_011487,2026-03-17 21:55:49.836071,STORE_005,Central,Electronics,51.28,Sale,CUST_1038,21,0,51.28,1,0.23481070942171034,False
TXN_011488,2026-03-17 21:56:49.836071,STORE_009,East,Groceries,85.58,Sale,CUST_1565,21,0,85.58,1,0.24772400592934896,False
TXN_011489,2026-03-17 22:06:49.836071,STORE_001,West,Clothing,145.19,Sale,CUST_2816,22,0,145.19,1,0.19562768198142905,False
TXN_011490,2026-03-17 22:07:49.836071,STORE_009,East,Home Goods,82.03,Sale,CUST_4807,22,0,82.03,1,0.23961912691062448,False
TXN_011491,2026-03-17 22:09:49.836071,STORE_004,Central,Clothing,6.5,Sale,CUST_4773,22,0,6.5,1,0.1645904715834392,False
TXN_011492,2026-03-17 22:11:49.836071,STORE_004,Central,Groceries,37.79,Sale,CUST_4475,22,0,37.79,1,0.22119836663634057,False
TXN_011493,2026-03-17 23:05:49.836071,STORE_004,Central,Electronics,14.93,Sale,CUST_4828,23,0,14.93,1,0.1547263240360608,False
TXN_011494,2026-03-17 23:06:49.836071,STORE_010,Central,Groceries,59.25,Sale,CUST_3556,23,0,59.25,1,0.20775021798463483,False
TXN_011495,2026-03-17 23:11:49.836071,STORE_009,East,Groceries,86.09,Sale,CUST_1420,23,0,86.09,1,0.21744165691541378,False
TXN_011496,2026-03-17 23:17:49.836071,STORE_006,South,Groceries,206.04,Sale,CUST_2605,23,0,206.04,1,0.1241003301451522,False
TXN_011497,2026-03-17 23:19:49.836071,STORE_008,East,Groceries,57.87,Sale,CUST_4599,23,0,57.87,1,0.2095722876224017,False
TXN_011498,2026-03-17 23:32:49.836071,STORE_004,Central,Groceries,14.02,Sale,CUST_3254,23,0,14.02,1,0.15263097722907415,False
TXN_011499,2026-03-17 23:40:49.836071,STORE_003,East,Groceries,101.08,Sale,CUST_4889,23,0,101.08,1,0.1984977657677326,False
TXN_011500,2026-03-18 00:12:49.836071,STORE_001,West,Groceries,62.71,Sale,CUST_1233,0,0,62.71,1,0.22884526055619298,False
TXN_011501,2026-03-18 00:25:49.836071,STORE_010,Central,Electronics,86.82,Sale,CUST_3270,0,0,86.82,1,0.227081619284914,False
TXN_011502,2026-03-18 00:26:49.836071,STORE_007,East,Electronics,92.17,Sale,CUST_2020,0,0,92.17,1,0.23076373093912694,False
TXN_011503,2026-03-18 00:28:49.836071,STORE_004,Central,Clothing,83.45,Sale,CUST_2570,0,0,83.45,1,0.22733001507817074,False
TXN_011504,2026-03-18 00:37:49.836071,STORE_008,East,Clothing,23.77,Sale,CUST_3530,0,0,23.77,1,0.19446662301933032,False
TXN_011505,2026-03-18 00:41:49.836071,STORE_003,East,Home Goods,155.16,Sale,CUST_0205,0,0,155.16,1,0.1916191689208303,False
TXN_011506,2026-03-18 00:44:49.836071,STORE_001,West,Home Goods,35.49,Sale,CUST_0287,0,0,35.49,1,0.20363291850397258,False
TXN_011507,2026-03-18 00:53:49.836071,STORE_005,Central,Electronics,126.64,Sale,CUST_3137,0,0,126.64,1,0.20817542302032405,False
TXN_011508,2026-03-18 00:59:49.836071,STORE_002,Central,Electronics,43.05,Sale,CUST_1533,0,0,43.05,1,0.2099457979695034,False
TXN_011509,2026-03-18 01:10:49.836071,STORE_003,East,Home Goods,154.34,Sale,CUST_2743,1,0,154.34,1,0.22694338827090638,False
TXN_011510,2026-03-18 01:26:49.836071,STORE_006,South,Electronics,249.83,Sale,CUST_2834,1,0,249.83,1,0.1550467616837934,False
TXN_011511,2026-03-18 01:33:49.836071,STORE_003,East,Home Goods,80.54,Sale,CUST_0516,1,0,80.54,1,0.2560547250050031,False
TXN_011512,2026-03-18 01:36:49.836071,STORE_003,East,Clothing,103.64,Sale,CUST_3000,1,0,103.64,1,0.24911542365235784,False
TXN_011513,2026-03-18 01:41:49.836071,STORE_006,South,Electronics,31.79,Sale,CUST_0716,1,0,31.79,1,0.23979028301749739,False
TXN_011514,2026-03-18 01:45:49.836071,STORE_005,Central,Unknown,,Sale,CUST_3954,1,0,,1,0.16669560900843683,False
TXN_011515,2026-03-18 02:11:49.836071,STORE_010,Central,Home Goods,90.92,Sale,CUST_4812,2,0,90.92,1,0.26139701998240966,False
TXN_011516,2026-03-18 02:17:49.836071,STORE_009,East,Groceries,99.18,Sale,CUST_3660,2,0,99.18,1,0.2564685215678988,False
TXN_011517,2026-03-18 02:46:49.836071,STORE_001,West,Groceries,268.24,Sale,CUST_2976,2,0,268.24,1,0.15032633232580617,False
TXN_011518,2026-03-18 02:50:49.836071,STORE_003,East,Clothing,92.86,Sale,CUST_0619,2,0,92.86,1,0.2599060600226829,False
TXN_011519,2026-03-18 02:50:49.836071,STORE_003,East,Electronics,350.22,Sale,CUST_4793,2,0,350.22,1,0.09325459681397685,False
TXN_011520,2026-03-18 03:04:49.836071,STORE_006,South,Electronics,97.47,Sale,CUST_1645,3,0,97.47,1,0.2684973034022505,False
TXN_011521,2026-03-18 03:13:49.836071,STORE_008,East,Home Goods,208.31,Sale,CUST_3889,3,0,208.31,1,0.19710679498585282,False
TXN_011522,2026-03-18 03:18:49.836071,STORE_003,East,Unknown,,Sale,CUST_4268,3,0,,1,0.19037336705732566,False
TXN_011523,2026-03-18 03:19:49.836071,STORE_003,East,Groceries,90.85,Sale,CUST_2052,3,0,90.85,1,0.27361350484679753,False
TXN_011524,2026-03-18 03:23:49.836071,STORE_006,South,Clothing,251.0,Sale,CUST_4817,3,0,251.0,1,0.16524432669764033,False
TXN_011525,2026-03-18 03:48:49.836071,STORE_008,East,Groceries,286.87,Sale,CUST_2741,3,0,286.87,1,0.13854753241655637,False
TXN_011526,2026-03-18 04:15:49.836071,STORE_006,South,Groceries,59.51,Sale,CUST_1785,4,0,59.51,1,0.27536456980094404,False
TXN_011527,2026-03-18 04:27:49.836071,STORE_010,Central,Groceries,67.36,Sale,CUST_0549,4,0,67.36,1,0.27583870892674495,False
TXN_011528,2026-03-18 04:36:49.836071,STORE_003,East,Home Goods,54.26,Sale,CUST_1415,4,0,54.26,1,0.2668527649560784,False
TXN_011529,2026-03-18 05:13:49.836071,STORE_004,Central,Groceries,55.24,Sale,CUST_3722,5,0,55.24,1,0.2764332506654529,False
TXN_011530,2026-03-18 05:42:49.836071,STORE_001,West,Clothing,71.78,Sale,CUST_1622,5,0,71.78,1,0.2819568135101375,False
TXN_011531,2026-03-18 05:44:49.836071,STORE_008,East,Groceries,16.23,Sale,CUST_2189,5,0,16.23,1,0.24188177524276733,False
TXN_011532,2026-03-18 06:26:49.836071,STORE_004,Central,Clothing,50.2,Sale,CUST_2058,6,0,50.2,1,0.2813746355126402,False
TXN_011533,2026-03-18 06:30:49.836071,STORE_006,South,Home Goods,232.0,Sale,CUST_2739,6,0,232.0,1,0.19867889434719982,False
TXN_011534,2026-03-18 06:35:49.836071,STORE_003,East,Home Goods,155.01,Sale,CUST_4342,6,0,155.01,1,0.24584802969170239,False
TXN_011535,2026-03-18 07:03:49.836071,STORE_006,South,Clothing,52.2,Sale,CUST_0163,7,0,52.2,1,0.2751217594576424,False
TXN_011536,2026-03-18 07:07:49.836071,STORE_009,East,Home Goods,43.7,Sale,CUST_0542,7,0,43.7,1,0.26550879144264034,False
TXN_011537,2026-03-18 07:15:49.836071,STORE_009,East,Electronics,38.11,Sale,CUST_4035,7,0,38.11,1,0.2698042043129028,False
TXN_011538,2026-03-18 07:26:49.836071,STORE_010,Central,Electronics,65.41,Sale,CUST_3467,7,0,65.41,1,0.27540125468719423,False
TXN_011539,2026-03-18 07:50:49.836071,STORE_003,East,Electronics,77.32,Sale,CUST_1307,7,0,77.32,1,0.27738933608029237,False
TXN_011540,2026-03-18 07:51:49.836071,STORE_003,East,Electronics,120.78,Sale,CUST_0918,7,0,120.78,1,0.2604302192066356,False
TXN_011541,2026-03-18 08:29:49.836071,STORE_004,Central,Electronics,79.88,Sale,CUST_1617,8,0,79.88,1,0.25641016619106183,False
TXN_011542,2026-03-18 08:30:49.836071,STORE_007,East,Home Goods,62.78,Sale,CUST_2203,8,0,62.78,1,0.25464710054721534,False
TXN_011543,2026-03-18 08:30:49.836071,STORE_003,East,Clothing,77.43,Sale,CUST_3416,8,0,77.43,1,0.25654496532042587,False
TXN_011544,2026-03-18 08:41:49.836071,STORE_010,Central,Home Goods,115.91,Sale,CUST_0731,8,0,115.91,1,0.24397141111511944,False
TXN_011545,2026-03-18 08:59:49.836071,STORE_008,East,Groceries,71.23,Sale,CUST_3250,8,0,71.23,1,0.2517656646783058,False
TXN_011546,2026-03-18 09:17:49.836071,STORE_008,East,Electronics,198.74,Sale,CUST_2272,9,0,198.74,1,0.13763011153007687,False
TXN_011547,2026-03-18 09:24:49.836071,STORE_006,South,Electronics,97.35,Sale,CUST_3086,9,0,97.35,1,0.19920328743309368,False
TXN_011548,2026-03-18 18:25:49.836071,STORE_004,Central,Home Goods,117.74,Sale,CUST_0631,18,0,117.74,1,0.1758422825672894,False
TXN_011549,2026-03-18 18:29:49.836071,STORE_005,Central,Groceries,133.45,Sale,CUST_2621,18,0,133.45,1,0.1656248781187567,False
TXN_011550,2026-03-18 18:36:49.836071,STORE_002,Central,Home Goods,51.19,Sale,CUST_1219,18,0,51.19,1,0.18721158325893517,False
TXN_011551,2026-03-18 18:54:49.836071,STORE_006,South,Clothing,79.46,Sale,CUST_3536,18,0,79.46,1,0.2019396166584715,False
TXN_011552,2026-03-18 19:11:49.836071,STORE_003,East,Electronics,42.77,Sale,CUST_2748,19,0,42.77,1,0.22108089637522893,False
TXN_011553,2026-03-18 19:24:49.836071,STORE_006,South,Home Goods,71.73,Sale,CUST_2034,19,0,71.73,1,0.23792805328878752,False
TXN_011554,2026-03-18 19:28:49.836071,STORE_005,Central,Clothing,235.41,Sale,CUST_1239,19,0,235.41,1,0.1379192691307205,False
TXN_011555,2026-03-18 19:43:49.836071,STORE_002,Central,Electronics,29.32,Sale,CUST_1157,19,0,29.32,1,0.20911130392277216,False
TXN_011556,2026-03-18 19:47:49.836071,STORE_005,Central,Electronics,84.41,Sale,CUST_1045,19,0,84.41,1,0.2444917034923867,False
TXN_011557,2026-03-18 20:00:49.836071,STORE_005,Central,Electronics,14.72,Sale,CUST_2144,20,0,14.72,1,0.18915152332332008,False
TXN_011558,2026-03-18 20:17:49.836071,STORE_009,East,Groceries,26.2,Sale,CUST_3684,20,0,26.2,1,0.2157991045980986,False
TXN_011559,2026-03-18 20:32:49.836071,STORE_008,East,Home Goods,32.15,Sale,CUST_0321,20,0,32.15,1,0.216344715571347,False
TXN_011560,2026-03-18 20:41:49.836071,STORE_007,East,Electronics,21.86,Sale,CUST_4179,20,0,21.86,1,0.20743423989887666,False
TXN_011561,2026-03-18 20:55:49.836071,STORE_003,East,Electronics,27.68,Sale,CUST_0777,20,0,27.68,1,0.21514612762009422,False
TXN_011562,2026-03-18 21:06:49.836071,STORE_010,Central,Clothing,33.82,Sale,CUST_0020,21,0,33.82,1,0.2225438308690063,False
TXN_011563,2026-03-18 21:21:49.836071,STORE_004,Central,Home Goods,104.63,Sale,CUST_0879,21,0,104.63,1,0.23259728780267486,False
TXN_011564,2026-03-18 21:24:49.836071,STORE_006,South,Clothing,5.14,Sale,CUST_2210,21,0,5.14,1,0.17042692719406827,False
TXN_011565,2026-03-18 21:31:49.836071,STORE_003,East,Home Goods,89.06,Sale,CUST_4326,21,0,89.06,1,0.2439543991940763,False
TXN_011566,2026-03-18 21:38:49.836071,STORE_009,East,Electronics,48.84,Sale,CUST_0886,21,0,48.84,1,0.23167228526691946,False
TXN_011567,2026-03-18 21:43:49.836071,STORE_008,East,Groceries,55.58,Sale,CUST_1375,21,0,55.58,1,0.23959963938139472,False
TXN_011568,2026-03-18 03:10:49.836071,STORE_006,South,Unknown,,Refund,CUST_4775,3,1,,1,0.05575359711387673,False
TXN_011569,2026-03-18 22:36:49.836071,STORE_004,Central,Groceries,57.98,Sale,CUST_3627,22,0,57.98,1,0.23446468262403486,False
TXN_011570,2026-03-18 22:39:49.836071,STORE_007,East,Groceries,92.66,Sale,CUST_0593,22,0,92.66,1,0.23846203255377296,False
TXN_011571,2026-03-18 22:41:49.836071,STORE_003,East,Groceries,62.02,Sale,CUST_4575,22,0,62.02,1,0.2375756102432412,False
TXN_011572,2026-03-18 23:04:49.836071,STORE_010,Central,Home Goods,69.14,Sale,CUST_4385,23,0,69.14,1,0.21175137297278207,False
TXN_011573,2026-03-18 23:07:49.836071,STORE_008,East,Home Goods,11.3,Sale,CUST_2233,23,0,11.3,1,0.1498406293097686,False
TXN_011574,2026-03-18 23:11:49.836071,STORE_001,West,Groceries,176.66,Sale,CUST_0357,23,0,176.66,1,0.1488497613478138,False
TXN_011575,2026-03-18 23:17:49.836071,STORE_003,East,Electronics,29.78,Sale,CUST_4552,23,0,29.78,1,0.17822570154493733,False
TXN_011576,2026-03-18 23:25:49.836071,STORE_005,Central,Electronics,22.78,Refund,CUST_4925,23,1,-22.78,1,0.0014107429836576202,False
TXN_011577,2026-03-18 23:29:49.836071,STORE_005,Central,Groceries,440.24,Sale,CUST_2057,23,0,440.24,1,0.006739621051690015,False
TXN_011578,2026-03-18 23:31:49.836071,STORE_010,Central,Clothing,58.03,Sale,CUST_2018,23,0,58.03,1,0.2089185200050182,False
TXN_011579,2026-03-18 23:47:49.836071,STORE_002,Central,Clothing,100.06,Sale,CUST_3666,23,0,100.06,1,0.1984977657677326,False
TXN_011580,2026-03-18 23:57:49.836071,STORE_010,Central,Home Goods,66.25,Sale,CUST_2475,23,0,66.25,1,0.21319483403050632,False
TXN_011581,2026-03-18 23:59:49.836071,STORE_008,East,Clothing,82.98,Sale,CUST_4537,23,0,82.98,1,0.2191378466986455,False
TXN_011582,2026-03-19 00:15:49.836071,STORE_005,Central,Electronics,132.37,Sale,CUST_0979,0,0,132.37,1,0.2064249044566256,False
TXN_011583,2026-03-19 00:19:49.836071,STORE_007,East,Groceries,117.5,Sale,CUST_1113,0,0,117.5,1,0.2142898043487737,False
TXN_011584,2026-03-19 00:31:49.836071,STORE_007,East,Clothing,152.99,Sale,CUST_3292,0,0,152.99,1,0.1937258664928077,False
TXN_011585,2026-03-19 00:41:49.836071,STORE_005,Central,Groceries,88.93,Sale,CUST_4222,0,0,88.93,1,0.22898331007986017,False
TXN_011586,2026-03-19 00:50:49.836071,STORE_008,East,Clothing,124.02,Sale,CUST_0901,0,0,124.02,1,0.21056993554059733,False
TXN_011587,2026-03-19 00:55:49.836071,STORE_009,East,Home Goods,83.15,Sale,CUST_3994,0,0,83.15,1,0.22659724604231107,False
TXN_011588,2026-03-19 00:55:49.836071,STORE_004,Central,Electronics,42.8,Sale,CUST_4928,0,0,42.8,1,0.2095777213999978,False
TXN_011589,2026-03-19 00:57:49.836071,STORE_004,Central,Home Goods,15.05,Sale,CUST_2046,0,0,15.05,1,0.17355353464709833,False
TXN_011590,2026-03-19 01:01:49.836071,STORE_008,East,Groceries,29.92,Sale,CUST_0068,1,0,29.92,1,0.23939901421002757,False
TXN_011591,2026-03-19 01:09:49.836071,STORE_001,West,Electronics,215.35,Sale,CUST_0117,1,0,215.35,1,0.1749888137725374,False
TXN_011592,2026-03-19 01:26:49.836071,STORE_004,Central,Electronics,82.55,Sale,CUST_4270,1,0,82.55,1,0.25620018575824005,False
TXN_011593,2026-03-19 01:28:49.836071,STORE_006,South,Home Goods,64.03,Sale,CUST_0149,1,0,64.03,1,0.2572064115849097,False
TXN_011594,2026-03-19 01:30:49.836071,STORE_004,Central,Clothing,98.91,Sale,CUST_2652,1,0,98.91,1,0.2533293726620258,False
TXN_011595,2026-03-19 01:44:49.836071,STORE_006,South,Home Goods,129.93,Sale,CUST_4219,1,0,129.93,1,0.23606957575250365,False
TXN_011596,2026-03-19 01:47:49.836071,STORE_005,Central,Groceries,191.74,Sale,CUST_4439,1,0,191.74,1,0.19271504786375016,False
TXN_011597,2026-03-19 01:53:49.836071,STORE_009,East,Clothing,16.71,Sale,CUST_4856,1,0,16.71,1,0.21293058978744528,False
TXN_011598,2026-03-19 01:54:49.836071,STORE_010,Central,Home Goods,319.88,Sale,CUST_4981,1,0,319.88,1,0.10712369192010418,False
TXN_011599,2026-03-19 02:06:49.836071,STORE_009,East,Home Goods,223.09,Sale,CUST_0098,2,0,223.09,1,0.17845062141468948,False
TXN_011600,2026-03-19 02:10:49.836071,STORE_004,Central,Clothing,7.8,Refund,CUST_2701,2,1,-7.8,1,0.05091847714866726,False
TXN_011601,2026-03-19 02:16:49.836071,STORE_004,Central,Clothing,26.34,Sale,CUST_4161,2,0,26.34,1,0.24521358040484065,False
TXN_011602,2026-03-19 02:22:49.836071,STORE_008,East,Clothing,127.01,Sale,CUST_0343,2,0,127.01,1,0.2399337544458352,False
TXN_011603,2026-03-19 02:32:49.836071,STORE_010,Central,Home Goods,43.59,Sale,CUST_4477,2,0,43.59,1,0.2519337061127124,False
TXN_011604,2026-03-19 02:42:49.836071,STORE_004,Central,Clothing,73.87,Sale,CUST_0990,2,0,73.87,1,0.26406048719563197,False
TXN_011605,2026-03-19 02:48:49.836071,STORE_002,Central,Clothing,32.05,Sale,CUST_2194,2,0,32.05,1,0.24641680599446075,False
TXN_011606,2026-03-19 02:53:49.836071,STORE_002,Central,Clothing,64.69,Sale,CUST_0132,2,0,64.69,1,0.2633939588399129,False
TXN_011607,2026-03-19 03:07:49.836071,STORE_001,West,Electronics,33.92,Sale,CUST_1578,3,0,33.92,1,0.25645580275994734,False
TXN_011608,2026-03-19 03:45:49.836071,STORE_005,Central,Groceries,74.54,Sale,CUST_1775,3,0,74.54,1,0.2735265709602952,False
TXN_011609,2026-03-19 03:49:49.836071,STORE_006,South,Clothing,74.01,Sale,CUST_2316,3,0,74.01,1,0.2735265709602952,False
TXN_011610,2026-03-19 03:49:49.836071,STORE_009,East,Groceries,144.28,Sale,CUST_0207,3,0,144.28,1,0.23528630762193753,False
TXN_011611,2026-03-19 04:10:49.836071,STORE_005,Central,Clothing,91.05,Sale,CUST_2785,4,0,91.05,1,0.2791673636029481,False
TXN_011612,2026-03-19 04:33:49.836071,STORE_006,South,Clothing,10.62,Sale,CUST_0274,4,0,10.62,1,0.2182800599532213,False
TXN_011613,2026-03-19 04:35:49.836071,STORE_006,South,Electronics,29.97,Sale,CUST_4530,4,0,29.97,1,0.2552121643362813,False
TXN_011614,2026-03-19 04:45:49.836071,STORE_003,East,Electronics,10.45,Sale,CUST_0921,4,0,10.45,1,0.2182800599532213,False
TXN_011615,2026-03-19 05:18:49.836071,STORE_004,Central,Clothing,84.285,Refund,CUST_0396,5,1,-84.285,1,0.08820871361623972,False
TXN_011616,2026-03-19 05:25:49.836071,STORE_001,West,Clothing,32.83,Sale,CUST_2778,5,0,32.83,1,0.2647626155374528,False
TXN_011617,2026-03-19 05:37:49.836071,STORE_004,Central,Clothing,199.61,Sale,CUST_3086,5,0,199.61,1,0.23048058186817344,False
TXN_011618,2026-03-19 05:45:49.836071,STORE_001,West,Groceries,30.74,Sale,CUST_1814,5,0,30.74,1,0.26408549182985497,False
TXN_011619,2026-03-19 06:12:49.836071,STORE_005,Central,Clothing,68.28,Sale,CUST_2796,6,0,68.28,1,0.28640695269602534,False
